Snap #	Nsnaps (direction corrected)	Time	Snap direction	Snap bond c.x	Snap bond c.y
2450	2258	22183.665	-1	1695.965	1772.18
2451	2259	22189.065	-1	1710.535	1765.37
2452	2260	22190.352	-1	1718.395	1792.855
2453	2261	22191.48	-1	1711.265	1761.3
2454	2262	22192.929	-1	1700.41	1767.485
2455	2263	22193.445	-1	1711.2	1771.36
2456	2262	22194.045	1	1761.83	1761.325
2457	2263	22198.512	-1	1695.88	1807.655
2458	2262	22199.259	1	1686.73	1804.155
2459	2263	22200.513	-1	1682.655	1819.97
2460	2264	22205.982	-1	1674.015	1771.665
2461	2265	22253.364	-1	454.5045	320.145
2462	2266	22255.734	-1	465.366	320.523
2463	2265	22260.375	1	473.132	316.562
2464	2266	22296.759	-1	1706.145	1746.615
2465	2267	22297.791	-1	192.2795	1268.445
2466	2268	22301.703	-1	179.234	1259.93
2467	2269	22303.491	-1	1683.27	1763.05
2468	2270	22305.378	-1	1691.12	1765.54
2469	2269	22308.492	1	1704.33	1772.775
2470	2270	22311.42	-1	1686.985	1803.41
2471	2271	22314.438	-1	1689.61	1813.38
2472	2272	22318.23	-1	1701.575	1801.435
2473	2273	22321.017	-1	1707.815	1787.88
2474	2274	22321.311	-1	1746.05	1647.375
2475	2275	22322.139	-1	1734.985	1779.585
2476	2276	22324.227	-1	1750.055	1637.06
2477	2277	22324.275	-1	1714.175	1776.42
2478	2278	22331.625	-1	1728.315	1709.91
2479	2279	22333.167	-1	1730.015	1721.39
2480	2280	22334.409	-1	1733.155	1707.605
2481	2281	22374.276	-1	1592.77	1709.71
2482	2282	22376.649	-1	1625.51	1482.575
2483	2283	22377.894	-1	1616.2	1494.075
2484	2284	22383.606	-1	1600.95	1479.61
2485	2285	22387.572	-1	1602.165	1461.265
2486	2286	22468.968	-1	1713.9	1235.295
2487	2287	22470.939	-1	1723.06	1288.21
2488	2288	22473.615	-1	1752.95	1295.425
2489	2289	22475.442	-1	1688.085	1337.07
2490	2290	22476.216	-1	1002.9145	1316.235
2491	2291	22478.046	-1	1748.195	1287.195
2492	2292	22501.68	-1	1684.54	1198.38
2493	2293	22565.61	-1	96.8698	439.067
2494	2294	22569.456	-1	91.25825	458.409
2495	2295	22572.105	-1	82.9481	465.124
2496	2296	22583.058	-1	109.5745	397.724
2497	2297	22587.579	-1	120.5945	383.5815
2498	2298	22587.855	-1	91.02265	379.309
2499	2299	22590.369	-1	86.28595	362.8635
2500	2300	22597.008	-1	98.88265	500.564
2501	2301	22597.869	-1	142.2485	399.336
2502	2302	22602.354	-1	111.081	508.031
2503	2303	22603.986	-1	111.3625	519.385
2504	2304	22704.666	-1	439.001	274.3555
2505	2305	22705.521	-1	448.668	279.75
2506	2304	22710.372	1	434.822	268.1145
2507	2305	22712.643	-1	429.9255	259.9325
2508	2306	22712.88	-1	425.5985	264.0315
2509	2307	22724.562	-1	368.8995	259.9505
2510	2308	22739.613	-1	91.5164	396.719
2511	2309	22760.625	-1	172.558	354.871
2512	2310	22860.639	-1	1131.195	1509.715
2513	2311	22863.108	-1	1123.105	1487.865
2514	2312	22863.3	-1	1116.265	1511.38
2515	2313	22866.525	-1	1102.86	1520.285
2516	2314	22882.197	-1	1187.545	1594.865
2517	2315	22884.885	-1	1176.375	1592.175
2518	2316	22897.044	-1	1154.72	1550.39
2519	2317	22899.654	-1	1153.665	1540.17
2520	2318	22900.182	-1	1098.83	10.26785
2521	2319	22902.174	-1	1134.58	1537
2522	2320	22903.092	-1	1189.33	1670.915
2523	2321	22905.105	-1	1143.805	1540.775
2524	2322	22909.542	-1	1205.175	1540.79
2525	2323	22912.299	-1	1177.535	1550.43
2526	2324	22912.737	-1	1154.73	1510.01
2527	2325	22913.547	-1	319.049	450.4095
2528	2326	22915.344	-1	1196.22	1544.525
2529	2327	22917.027	-1	1214.94	1552.31
2530	2328	22918.386	-1	1214.725	1539.58
2531	2329	22921.674	-1	1163.05	1546.115
2532	2330	22921.917	-1	1211.03	1540.665
2533	2331	22921.92	-1	1166.89	1549.62
2534	2332	22924.149	-1	1299.205	1514.66
2535	2333	22927.044	-1	1160.485	1543.015
2536	2334	22929.888	-1	1190.555	1620.505
2537	2335	22935.321	-1	1190.365	1616.11
2538	2336	22968.84	-1	1294.95	1515.725
2539	2337	22986.189	-1	1189.2	1598.645
2540	2338	22988.115	-1	1182.83	1604.14
2541	2339	23006.214	-1	1182.01	1609.59
2542	2340	23239.974	-1	493.3425	771.598
2543	2341	23244.03	-1	519.839	759.179
2544	2342	23438.343	-1	1021.29	1344.415
2545	2343	23444.019	-1	1033.34	1346.87
2546	2344	23444.604	-1	1039.28	1354.12
2547	2345	23449.074	-1	1045.315	1362.055
2548	2346	23454.054	-1	1002.6145	1338.135
2549	2347	23463.171	-1	988.7645	1337.43
2550	2348	23469.819	-1	949.0935	1301.325
2551	2349	23470.275	-1	1101.225	1433.57
2552	2350	23477.217	-1	1056.835	1378.085
2553	2351	23482.14	-1	1066.63	1370.875
2554	2352	23488.989	-1	1076.115	1376.39
2555	2353	23591.46	-1	285.03	254.0875
2556	2354	23665.761	-1	967.158	1317.8
2557	2355	23665.953	-1	958.5425	1309.54
2558	2356	23671.791	-1	972.062	1307.03
2559	2357	23677.791	-1	961.4625	1291.57
2560	2358	23865.846	-1	1070.25	1370.285
2561	2359	24036.606	-1	103.8968	742.1345
2562	2360	24051.906	-1	831.7975	1442.89
2563	2361	24137.529	-1	875.685	1460.995
2564	2362	24143.169	-1	860.283	1439.57
2565	2363	24144.81	-1	864.581	1420.915
2566	2364	24144.93	-1	832.947	1400.015
2567	2365	24148.749	-1	843.4045	1452.345
2568	2366	24150.024	-1	866.762	1461.16
2569	2367	24152.499	-1	805.417	1383.065
2570	2368	24152.871	-1	855.528	1460.92
2571	2369	24153.342	-1	853.4035	1482.47
2572	2370	24157.104	-1	907.8565	1348.17
2573	2371	24259.317	-1	570.682	950.6895
2574	2372	24264.39	-1	1096.99	1426.605
2575	2373	24271.947	-1	1088.84	1408.72
2576	2374	24280.602	-1	1090.315	1378.185
2577	2375	24282.741	-1	1091.39	1363.73
2578	2376	24282.753	-1	1094.595	1416.88
2579	2377	24286.428	-1	1088.55	1385.71
2580	2378	24286.947	-1	1087.495	1393.72
2581	2379	24288.21	-1	1085.085	1405.11
2582	2380	24289.824	-1	1092.415	1414.02
2583	2381	24292.047	-1	1144.205	1414.33
2584	2382	24295.83	-1	1130.7	1418.785
2585	2383	24296.04	-1	1096.43	1422.26
2586	2384	24299.07	-1	1136.17	1449.425
2587	2385	24299.67	-1	1151.75	1415.47
2588	2386	24302.634	-1	1154.97	1433.25
2589	2387	24304.83	-1	1166.325	1428.44
2590	2388	24308.583	-1	1173.735	1428.6
2591	2389	24314.748	-1	1001.4175	1333.38
2592	2390	24335.049	-1	1060.295	1365.485
2593	2391	24336.687	-1	1051.64	1356.375
2594	2392	24411.246	-1	1724.48	1805.07
2595	2393	24463.611	-1	1123.86	105.768
2596	2394	25673.616	-1	1739.34	1280.55
2597	2395	31696.791	-1	523.3855	892.042
2598	2396	31713.765	-1	580.372	954.291
2599	2397	33471.942	-1	1786.165	425.8385
2600	2398	33494.73	-1	1801.605	445.937
2601	2399	34884.342	-1	1736.955	558.208
2602	2400	35465.181	-1	1373.58	1815.13
2603	2401	35466.402	-1	1361.91	1802.01
2604	2402	35466.495	-1	1362.425	1797.69
2605	2401	35482.725	1	1546.215	1791.08
2606	2402	35488.773	-1	1363.57	1712.635
2607	2403	35489.286	-1	1351.005	1709.135
2608	2404	35491.116	-1	1341.05	1724.29
2609	2405	35897.901	-1	1433.95	318.177
2610	2406	35899.764	-1	1437.075	305.58
2611	2407	35908.512	-1	1404.43	351.608
2612	2408	35912.559	-1	1429.405	334.6635
2613	2409	35912.601	-1	1410.7	361.9365
2614	2410	35916.279	-1	1434.515	321.637
2615	2411	35918.634	-1	1351.555	319.681
2616	2412	36394.392	-1	840.403	72.114
2617	2413	36395.943	-1	848.66	63.00375
2618	2414	36398.358	-1	843.0265	95.30265
2619	2415	36402.051	-1	844.1785	116.507
2620	2416	38848.515	-1	114.5455	933.0515
2621	2417	38865.255	-1	148.599	939.908
2622	2418	38868.36	-1	142.5945	933.349
2623	2419	39057.291	-1	33.4265	1034.09
2624	2420	39062.043	-1	24.66105	1028.26
2625	2421	39066.231	-1	7.30507	1027.48
2626	2422	39067.41	-1	12.76685	1018.365
2627	2423	39905.31	-1	706.5225	45.42315
2628	2424	39906.33	-1	714.907	49.64515
2629	2425	39910.362	-1	705.215	24.31755
2630	2426	39911.796	-1	707.1635	13.94015
2631	2427	39911.88	-1	698.922	76.37025
2632	2428	39912.423	-1	740.296	53.49405
2633	2429	39914.934	-1	698.455	81.0514
2634	2430	39916.494	-1	738.6905	43.83335
2635	2431	39918.675	-1	707.861	70.93635
2636	2432	39957.534	-1	722.534	26.15875
2637	2433	39958.728	-1	727.801	39.7675
2638	2434	39962.064	-1	744.06	29.969
2639	2435	41042.61	-1	1483.89	419.6775
2640	2436	41045.46	-1	1488.235	410.516
2641	2435	41047.62	1	1481.63	416.1885
2642	2436	41047.803	-1	1511.325	414.2985
2643	2437	41060.166	-1	1563.875	430.507
2644	2438	41411.253	-1	1481.15	360.647
2645	2439	41414.592	-1	1507.515	361.7035
2646	2440	41417.46	-1	1526.515	359.281
2647	2441	41418.969	-1	1520.03	368.022
2648	2442	41424	-1	1499.615	369.7515
2649	2443	41424.354	-1	1541.39	403.0945
2650	2444	41424.807	-1	1496.525	372.838
2651	2445	41425.557	-1	1538.76	415.4245
2652	2446	41425.737	-1	1539.41	354.144
2653	2445	41426.112	1	1547.355	387.626
2654	2446	41427.921	-1	1538.965	421.002
2655	2447	41429.163	-1	1555.22	428.3215
2656	2448	41429.679	-1	1541.385	424.959
2657	2449	41429.826	-1	1530.335	324.6185
2658	2450	41432.217	-1	1459.785	330.665
2659	2451	41432.367	-1	1503.51	319.755
2660	2452	41433.216	-1	1543.24	430.6605
2661	2453	41435.679	-1	1528.94	351.101
2662	2454	41436.336	-1	1522.645	341.302
2663	2455	41438.346	-1	1529.27	363.224
2664	2456	41439.726	-1	1550.67	355.8065
2665	2457	41443.596	-1	1509.115	393.2785
2666	2458	41450.673	-1	1526.875	226.6905
2667	2459	41450.718	-1	1517.64	415.1745
2668	2460	41450.883	-1	1527.46	407.976
2669	2461	41451.381	-1	1514.535	404.0255
2670	2460	41453.085	1	1523.36	403.8215
2671	2461	41455.995	-1	1532.7	417.61
2672	2462	41457.045	-1	1539.32	429.133
2673	2463	41462.733	-1	1559.21	538.1325
2674	2464	41465.313	-1	1564.775	518.7215
2675	2465	41466.933	-1	1483.86	404.629
2676	2466	41467.206	-1	1571.705	274.412
2677	2467	41470.914	-1	1554.54	518.186
2678	2468	41473.545	-1	1465.205	410.5145
2679	2469	41475.825	-1	1562.915	465.2575
2680	2470	41476.977	-1	1446.62	414.9605
2681	2469	41478.915	1	1565.745	494.7945
2682	2470	41480.067	-1	1555.375	465.658
2683	2471	41484.648	-1	1572.015	543.3945
2684	2472	41490.414	-1	1462.955	354.716
2685	2473	41490.588	-1	1473.545	336.248
2686	2474	41520.9	-1	1432.875	268.5775
2687	2475	41521.899	-1	1433.175	257.9815
2688	2476	41524.134	-1	1431.45	277.289
2689	2477	41528.481	-1	1436.485	284.573
2690	2478	41535.258	-1	1490.97	860.0175
2691	2479	41700.483	-1	1024.37	57.34665
2692	2480	41701.035	-1	1024.245	69.42645
2693	2481	41701.644	-1	1054.17	99.2215
2694	2482	41702.913	-1	1034.35	72.52125
2695	2483	41704.044	-1	1054.325	119.952
2696	2484	41704.524	-1	1068.695	117.4875
2697	2485	41706.831	-1	1041.81	92.7007
2698	2486	41708.091	-1	1043.955	69.9433
2699	2485	41711.85	1	1051.375	93.79015
2700	2486	42040.557	-1	113.265	1370.375
2701	2487	42126.432	-1	418.1465	708.716
2702	2488	42129.075	-1	422.599	709.969
2703	2489	42183.501	-1	1295.31	362.4435
2704	2490	42188.412	-1	1323.385	379.9625
2705	2491	42195.522	-1	1326.12	410.6205
2706	2492	42200.154	-1	1309.525	411.076
2707	2493	42219.276	-1	1320.65	421.5175
2708	2494	42222	-1	1309.435	423.892
2709	2495	42223.815	-1	1330.755	453.273
2710	2496	42224.115	-1	1298.96	435.915
2711	2497	42229.629	-1	1262.765	432.1315
2712	2498	42231.774	-1	1290.23	375.0675
2713	2499	42233.106	-1	1309.85	456.652
2714	2500	42235.941	-1	1310.775	477.485
2715	2501	42238.404	-1	1330.72	467.74
2716	2500	42238.785	1	1225.615	410.2535
2717	2501	42239.385	-1	1216.095	394.669
2718	2502	42239.472	-1	1339.24	475.1425
2719	2503	42239.568	-1	1266.525	431.687
2720	2504	42242.235	-1	1259.15	433.1055
2721	2503	42242.343	1	1325.195	371.4075
2722	2504	42243.03	-1	1326.045	481.898
2723	2505	42243.975	-1	1274.8	430.0675
2724	2506	42244.953	-1	1338.53	358.619
2725	2507	42245.679	-1	1284.975	438.422
2726	2508	42247.554	-1	1330.84	339.6275
2727	2509	42249.528	-1	1298.855	463.432
2728	2510	42249.732	-1	1254.255	441.0325
2729	2511	42250.989	-1	1323.065	361.7185
2730	2512	42255.273	-1	1256.275	437.0855
2731	2513	42257.268	-1	1373.685	513.9265
2732	2514	42260.622	-1	1349.66	496.1375
2733	2515	42264.645	-1	1363.13	494.952
2734	2516	42266.727	-1	1339.875	549.2975
2735	2517	42267.138	-1	1347.02	473.7265
2736	2516	42268.095	1	1356.21	514.111
2737	2517	42268.356	-1	1336.18	560.3765
2738	2518	42269.604	-1	1349.115	519.972
2739	2519	42270.504	-1	1339.74	540.3235
2740	2520	42270.54	-1	1342.48	530.387
2741	2521	42288.624	-1	1297.825	431.42
2742	2522	42308.613	-1	1165.7	506.0835
2743	2523	42317.637	-1	1194.055	462.604
2744	2524	42320.277	-1	1055.165	108.759
2745	2525	42322.032	-1	1058.53	112.9155
2746	2526	42323.556	-1	1185.105	465.275
2747	2527	42324.738	-1	1164.055	462.123
2748	2528	42328.203	-1	1327.41	736.4025
2749	2529	42337.524	-1	1315.68	769.627
2750	2530	42338.778	-1	1327.11	779.432
2751	2531	42343.485	-1	1312.38	736.3375
2752	2532	42345.885	-1	1309.675	714.891
2753	2533	42347.649	-1	1323.1	670.3555
2754	2534	42348.699	-1	1329.3	726.897
2755	2535	42353.676	-1	1351.62	665.4
2756	2536	42357.936	-1	1332.91	672.9735
2757	2537	42358.944	-1	1328.35	732.451
2758	2538	42364.563	-1	1347.545	697.719
2759	2539	42367.008	-1	1344.1	710.847
2760	2540	42368.319	-1	1334.395	704.713
2761	2539	42369.465	1	1350.365	689.086
2762	2538	42371.454	1	1310.645	715.1495
2763	2539	42371.661	-1	1359.465	673.5185
2764	2540	42374.565	-1	963.3275	975.441
2765	2541	42376.686	-1	960.764	953.513
2766	2542	42380.019	-1	682.6725	857.4135
2767	2543	42383.046	-1	960.168	977.604
2768	2544	42386.16	-1	995.572	970.8885
2769	2545	42386.454	-1	693.028	866.2575
2770	2546	42386.787	-1	966.6765	973.252
2771	2547	42387.192	-1	1004.19	962.1005
2772	2548	42389.376	-1	983.3995	967.23
2773	2549	42391.686	-1	962.1655	1057.54
2774	2550	42392.802	-1	681.901	912.4315
2775	2551	42393.927	-1	996.4085	983.0775
2776	2552	42394.806	-1	963.55	1072.215
2777	2553	42397.281	-1	963.8145	985.267
2778	2554	42397.884	-1	950.46	988.618
2779	2553	42403.569	1	958.0945	985.84
2780	2554	42404.952	-1	966.86	1014.345
2781	2555	42410.601	-1	673.708	880.9935
2782	2556	42434.61	-1	1319.475	690.204
2783	2557	42462.456	-1	1127.015	1633.08
2784	2558	42493.911	-1	1153.995	261.9495
2785	2559	42501.216	-1	102.9414	1804.205
2786	2560	42589.101	-1	1225.08	1439.99
2787	2559	42595.671	1	1194.445	1430.795
2788	2560	42602.847	-1	1182.1	1434.44
2789	2559	42605.664	1	1216.27	1392.71
2790	2560	42605.706	-1	1198.69	1447.76
2791	2561	42607.446	-1	1206.57	1441.015
2792	2562	42640.446	-1	1207.405	1562.13
2793	2563	42643.488	-1	953.1155	1272.95
2794	2564	42656.094	-1	952.273	1278.6
2795	2565	42659.832	-1	953.607	1267.465
2796	2566	42662.604	-1	943.586	1263.19
2797	2567	42667.05	-1	906.948	1336.27
2798	2568	42693.996	-1	740.573	1132.605
2799	2569	42756.975	-1	1254.03	998.0095
2800	2570	42758.898	-1	1248.44	960.2035
2801	2571	42762.117	-1	1235.875	958.325
2802	2572	42875.619	-1	1125.725	504.428
2803	2573	42877.698	-1	1114.14	513.696
2804	2574	42879.57	-1	1110.675	504.0995
2805	2575	42886.23	-1	1129.805	502.865
2806	2576	42887.469	-1	1132.045	533.499
2807	2577	42893.487	-1	1201.53	492.1865
2808	2578	42896.856	-1	1207.155	503.1135
2809	2579	42900.822	-1	1073.62	595.6775
2810	2580	42900.879	-1	1197.255	507.2575
2811	2581	42904.509	-1	1172.535	468.891
2812	2582	42905.187	-1	1168.215	554.0675
2813	2583	42906.354	-1	1169.87	543.4525
2814	2584	42909.453	-1	1156.94	517.509
2815	2585	42909.924	-1	1162.275	537.246
2816	2586	42912.132	-1	1154.395	525.1695
2817	2587	42913.122	-1	1173.285	557.981
2818	2588	42917.376	-1	1151.135	538.9765
2819	2589	42920.379	-1	1052.605	524.332
2820	2590	42940.179	-1	1096.395	481.8065
2821	2591	42978.225	-1	1234.33	1008.89
2822	2592	42978.804	-1	1236.035	1013.265
2823	2593	42981.489	-1	1237.68	1018.47
2824	2594	42981.51	-1	1253.96	988.0995
2825	2595	42982.524	-1	1233.99	994.8735
2826	2596	42983.877	-1	1240.1	1014.77
2827	2597	42984.768	-1	1249.73	1024.27
2828	2598	42985.74	-1	1104.33	430.1695
2829	2599	42985.77	-1	1243.04	1036.765
2830	2600	42986.22	-1	1244.525	1047.575
2831	2601	42986.958	-1	1102.28	439.1905
2832	2602	42989.214	-1	1089.825	450.428
2833	2603	42989.967	-1	1070.955	446.0515
2834	2604	42990.669	-1	1229.96	1060.705
2835	2605	42991.446	-1	1074.455	453.311
2836	2606	42996.204	-1	1242.78	1084.17
2837	2607	42999.564	-1	1229.855	1086.75
2838	2608	43001.739	-1	1243.25	1079.835
2839	2609	43001.853	-1	1231.015	1072.775
2840	2610	43003.29	-1	995.818	404.3355
2841	2611	43003.992	-1	999.879	404.1315
2842	2612	43005.954	-1	1262.065	1083.37
2843	2613	43007.016	-1	989.7705	402.2895
2844	2614	43007.673	-1	1243.705	1041.89
2845	2615	43018.773	-1	1240.66	546.0825
2846	2616	43042.821	-1	754.0785	479.6415
2847	2617	43048.425	-1	1175.295	472.0155
2848	2618	43051.413	-1	755.0825	493.6695
2849	2619	43051.545	-1	769.8735	491.4175
2850	2620	43060.956	-1	772.823	519.5835
2851	2621	43062.876	-1	772.3185	510.7725
2852	2622	43067.151	-1	764.576	493.167
2853	2621	43075.113	1	756.0185	494.1535
2854	2622	43082.334	-1	760.838	543.221
2855	2623	43084.968	-1	757.1915	533.566
2856	2624	43085.853	-1	744.87	555.892
2857	2625	43086	-1	1369.825	176.867
2858	2626	43089.849	-1	732.2965	545.5525
2859	2627	43091.478	-1	742.6875	574.2655
2860	2628	43097.136	-1	1245.12	1089.65
2861	2629	43097.994	-1	983.461	1130.695
2862	2630	43102.446	-1	751.259	515.797
2863	2631	43104.192	-1	755.641	506.9705
2864	2632	43109.181	-1	762.857	520.633
2865	2631	43109.616	1	970.3825	1123.08
2866	2632	43110.699	-1	756.352	493.917
2867	2631	43110.963	1	1149.04	108.0875
2868	2632	43141.038	-1	775.244	392.422
2869	2633	43141.896	-1	772.3705	403.2645
2870	2634	43150.803	-1	712.9705	856.362
2871	2635	43165.851	-1	727.2105	282.3315
2872	2636	43172.991	-1	700.4955	298.7185
2873	2637	43174.401	-1	761.932	264.4915
2874	2638	43176.462	-1	749.8645	262.8785
2875	2639	43471.74	-1	765.3075	384.8715
2876	2640	43476.33	-1	741.777	393.3275
2877	2641	43554.945	-1	748.8345	467.2285
2878	2642	43558.854	-1	750.001	476.2555
2879	2643	43605.48	-1	1685.595	365.3905
2880	2644	43613.556	-1	1675.315	360.2615
2881	2643	43618.83	1	1675.765	351.658
2882	2644	43642.671	-1	867.0355	509.606
2883	2645	43643.157	-1	1408.725	198.279
2884	2646	43644.06	-1	1412.495	196.905
2885	2647	43644.735	-1	876.998	527.8575
2886	2648	43646.232	-1	1405.22	214.825
2887	2649	43648.344	-1	1402.335	228.8725
2888	2650	43655.589	-1	893.993	490.088
2889	2651	43660.221	-1	869.8505	520.2525
2890	2652	43661.466	-1	855.738	512.5775
2891	2653	43661.484	-1	854.0145	508.6175
2892	2654	43663.722	-1	915.5875	489.3765
2893	2655	43665.648	-1	726.523	430.218
2894	2656	43668.363	-1	904.1675	491.915
2895	2657	43672.152	-1	723.46	420.449
2896	2658	43712.73	-1	1398.115	1784.24
2897	2659	43858.953	-1	475.711	901.012
2898	2660	43860.648	-1	469.618	911.3545
2899	2661	43875.87	-1	479.5865	890.5635
2900	2662	43967.577	-1	766.4075	135.993
2901	2663	44123.778	-1	1413.13	244.725
2902	2664	44124.624	-1	1406.275	239.0615
2903	2665	44128.767	-1	1423.465	266.2225
2904	2666	44131.473	-1	1439.07	310.1965
2905	2667	44132.367	-1	1433.56	298.9375
2906	2668	44134.404	-1	1448.005	317.235
2907	2669	44134.494	-1	1442.99	289.7095
2908	2670	44136.489	-1	1450.22	296.6115
2909	2671	44136.786	-1	1459.03	316.3375
2910	2672	44137.227	-1	1460.75	319.9145
2911	2673	44139.321	-1	1442.095	330.0945
2912	2672	44142.645	1	1440.935	337.641
2913	2673	44142.669	-1	1456.18	327.4635
2914	2674	44168.301	-1	1262.02	138.6445
2915	2675	44170.308	-1	1245.86	121.58
2916	2674	44177.298	1	1236.65	119.939
2917	2675	44179.575	-1	1273.3	142.288
2918	2676	44182.617	-1	1215.56	132.987
2919	2677	44186.115	-1	1225.67	142.8945
2920	2678	44187.837	-1	1212.825	107.4505
2921	2679	44190.297	-1	1204.04	106.322
2922	2680	44191.476	-1	1227.145	127.4075
2923	2681	44193.669	-1	1237.16	136.9675
2924	2682	44195.829	-1	1209.685	123.4105
2925	2683	44196.129	-1	1199.88	95.8798
2926	2684	44197.263	-1	1239.775	147.4335
2927	2685	44200.941	-1	1199.405	116.27
2928	2686	44201.865	-1	1202.11	100.8265
2929	2685	44202.228	1	1207.475	118.2945
2930	2686	44202.477	-1	1159.62	146.491
2931	2687	44214.327	-1	1316.46	152.1375
2932	2688	44356.479	-1	670.754	558.1845
2933	2689	44365.596	-1	681.7845	536.9015
2934	2690	44385.063	-1	1269.42	173.9785
2935	2691	44508.465	-1	1439.975	182.315
2936	2692	44509.491	-1	1450.345	180.729
2937	2693	44512.746	-1	1457.1	169.291
2938	2694	44516.349	-1	1450.445	158.3135
2939	2695	44516.685	-1	1461.42	158.8795
2940	2696	44518.446	-1	1420.825	183.652
2941	2697	44518.644	-1	1422.25	174.399
2942	2698	44520.468	-1	1418.595	144.6785
2943	2699	44525.706	-1	1418.645	123.972
2944	2700	44528.019	-1	1418.02	140.0765
2945	2701	44528.079	-1	1418.5	135.6555
2946	2702	44534.586	-1	1448.105	135.785
2947	2703	44535.501	-1	1411.28	113.235
2948	2704	44632.245	-1	832.619	1492.57
2949	2705	44640.498	-1	1068.59	1453.24
2950	2706	44807.484	-1	894.732	59.18425
2951	2707	44839.443	-1	726.339	685.306
2952	2708	44841.882	-1	726.5725	673.0265
2953	2709	44846.187	-1	709.3705	659.705
2954	2710	44850.597	-1	641.322	254.166
2955	2711	44853.456	-1	635.233	266.383
2956	2712	44854.836	-1	626.014	257.178
2957	2713	44863.083	-1	568.8505	266.895
2958	2714	44867.79	-1	565.007	265.0185
2959	2715	44868.54	-1	549.0975	267.179
2960	2716	44869.659	-1	544.045	278.0485
2961	2717	44879.724	-1	580.376	272.7655
2962	2718	44881.113	-1	590.5005	270.29
2963	2719	44942.571	-1	151.2585	174.331
2964	2720	45118.428	-1	19.1707	35.7028
2965	2721	45154.467	-1	166.573	1762.085
2966	2722	45172.956	-1	1321.005	154.981
2967	2723	45174.882	-1	1325.77	168.349
2968	2724	45176.196	-1	1326.025	156.085
2969	2725	45179.604	-1	1298.395	125.0725
2970	2726	45183.384	-1	1292.145	133.0365
2971	2727	45184.14	-1	1287.315	177.261
2972	2728	45184.956	-1	1320.47	210.6805
2973	2729	45186.36	-1	1277.855	172.87
2974	2730	45191.973	-1	1317.23	239.6415
2975	2731	45195.534	-1	1335.67	229.518
2976	2732	45198.405	-1	1325.91	234.278
2977	2733	45201.876	-1	1342.775	217.7335
2978	2734	45206.892	-1	1318.82	204.998
2979	2735	45207.636	-1	1328.23	202.1565
2980	2736	45213.69	-1	784.1615	96.42485
2981	2737	45215.475	-1	1323.94	251.894
2982	2738	45218.034	-1	1322.88	261.7535
2983	2739	45426.366	-1	14.86395	34.72255
2984	2740	45428.19	-1	18.8042	25.56145
2985	2741	45477.957	-1	1636.245	331.7045
2986	2742	45494.385	-1	13.27787	88.047
2987	2743	45831.534	-1	137.3305	1401.18
2988	2744	45833.421	-1	149.32	1398.84
2989	2743	45835.239	1	153.2585	1406.8
